country,work_hours,happiness_score,Country,Country_Code,Region,Sub-region,Population
Sri Lanka,2093.3166666666666,4.325,Sri Lanka,LKA,Asia,Southern Asia,21763170.0
Sri Lanka,2093.3166666666666,4.327,Sri Lanka,LKA,Asia,Southern Asia,21763170.0
Sri Lanka,2093.3166666666666,4.366,Sri Lanka,LKA,Asia,Southern Asia,21763170.0
Sri Lanka,2093.3166666666666,4.471,Sri Lanka,LKA,Asia,Southern Asia,21763170.0
Sri Lanka,2093.3166666666666,4.44,Sri Lanka,LKA,Asia,Southern Asia,21763170.0
Sri Lanka,2093.3166666666666,4.415,Sri Lanka,LKA,Asia,Southern Asia,21763170.0
Sri Lanka,2093.3166666666666,4.271,Sri Lanka,LKA,Asia,Southern Asia,21763170.0
Sri Lanka,2093.3166666666666,4.151,Sri Lanka,LKA,Asia,Southern Asia,21763170.0
Sri Lanka,2093.3166666666666,4.26,Sri Lanka,LKA,Asia,Southern Asia,21763170.0
Sudan,2650.6875,4.139,Sudan,SDN,Africa,Northern Africa,51662000.0
Sudan,2650.6875,4.139,Sudan,SDN,Africa,Northern Africa,51662000.0
Sudan,2650.6875,4.139,Sudan,SDN,Africa,Northern Africa,51662000.0
Sudan,2650.6875,4.55,Sudan,SDN,Africa,Northern Africa,51662000.0
Sudan,2650.6875,4.401,Sudan,SDN,Africa,Northern Africa,51662000.0
Sudan,2650.6875,4.424,Sudan,SDN,Africa,Northern Africa,51662000.0
Sweden,1450.9888888888888,7.255,Sweden,SWE,Europe,Northern Europe,10605098.0
Sweden,1450.9888888888888,7.345,Sweden,SWE,Europe,Northern Europe,10605098.0
Sweden,1450.9888888888888,7.344,Sweden,SWE,Europe,Northern Europe,10605098.0
Sweden,1450.9888888888888,7.395,Sweden,SWE,Europe,Northern Europe,10605098.0
Sweden,1450.9888888888888,7.384,Sweden,SWE,Europe,Northern Europe,10605098.0
Sweden,1450.9888888888888,7.363,Sweden,SWE,Europe,Northern Europe,10605098.0
Sweden,1450.9888888888888,7.353,Sweden,SWE,Europe,Northern Europe,10605098.0
Sweden,1450.9888888888888,7.343,Sweden,SWE,Europe,Northern Europe,10605098.0
Sweden,1450.9888888888888,7.314,Sweden,SWE,Europe,Northern Europe,10605098.0
Sweden,1450.9888888888888,7.284,Sweden,SWE,Europe,Northern Europe,10605098.0
Sweden,1450.9888888888888,7.291,Sweden,SWE,Europe,Northern Europe,10605098.0
Sweden,1450.9888888888888,7.364,Sweden,SWE,Europe,Northern Europe,10605098.0
Sweden,1450.9888888888888,7.48,Sweden,SWE,Europe,Northern Europe,10605098.0
Sweden,1450.9888888888888,7.379,Sweden,SWE,Europe,Northern Europe,10605098.0
Switzerland,1545.5433333333333,7.018,Switzerland,CHE,Europe,Western Europe,9082848.0
Switzerland,1545.5433333333333,6.935,Switzerland,CHE,Europe,Western Europe,9082848.0
Switzerland,1545.5433333333333,7.06,Switzerland,CHE,Europe,Western Europe,9082848.0
Switzerland,1545.5433333333333,7.24,Switzerland,CHE,Europe,Western Europe,9082848.0
Switzerland,1545.5433333333333,7.512,Switzerland,CHE,Europe,Western Europe,9082848.0
Switzerland,1545.5433333333333,7.571,Switzerland,CHE,Europe,Western Europe,9082848.0
Switzerland,1545.5433333333333,7.56,Switzerland,CHE,Europe,Western Europe,9082848.0
Switzerland,1545.5433333333333,7.48,Switzerland,CHE,Europe,Western Europe,9082848.0
Switzerland,1545.5433333333333,7.487,Switzerland,CHE,Europe,Western Europe,9082848.0
Switzerland,1545.5433333333333,7.494,Switzerland,CHE,Europe,Western Europe,9082848.0
Switzerland,1545.5433333333333,7.509,Switzerland,CHE,Europe,Western Europe,9082848.0
Switzerland,1545.5433333333333,7.587,Switzerland,CHE,Europe,Western Europe,9082848.0
Switzerland,1545.5433333333333,7.65,Switzerland,CHE,Europe,Western Europe,9082848.0
Switzerland,1545.5433333333333,7.499,Switzerland,CHE,Europe,Western Europe,9082848.0
Syria,1643.7483333333332,3.462,Syria,SYR,Asia,Western Asia,25620000.0
Syria,1643.7483333333332,3.462,Syria,SYR,Asia,Western Asia,25620000.0
Syria,1643.7483333333332,3.462,Syria,SYR,Asia,Western Asia,25620000.0
Syria,1643.7483333333332,3.069,Syria,SYR,Asia,Western Asia,25620000.0
Syria,1643.7483333333332,3.006,Syria,SYR,Asia,Western Asia,25620000.0
Syria,1643.7483333333332,3.892,Syria,SYR,Asia,Western Asia,25620000.0
Syria,1643.7483333333332,4.735,Syria,SYR,Asia,Western Asia,25620000.0
Tajikistan,2100.087777777778,5.591,Tajikistan,TJK,Asia,Central Asia,10499000.0
Tajikistan,2100.087777777778,5.411,Tajikistan,TJK,Asia,Central Asia,10499000.0
Tajikistan,2100.087777777778,5.281,Tajikistan,TJK,Asia,Central Asia,10499000.0
Tajikistan,2100.087777777778,5.33,Tajikistan,TJK,Asia,Central Asia,10499000.0
Tajikistan,2100.087777777778,5.377,Tajikistan,TJK,Asia,Central Asia,10499000.0
Tajikistan,2100.087777777778,5.466,Tajikistan,TJK,Asia,Central Asia,10499000.0
Tajikistan,2100.087777777778,5.556,Tajikistan,TJK,Asia,Central Asia,10499000.0
Tajikistan,2100.087777777778,5.467,Tajikistan,TJK,Asia,Central Asia,10499000.0
Tajikistan,2100.087777777778,5.352,Tajikistan,TJK,Asia,Central Asia,10499000.0
Tajikistan,2100.087777777778,5.041,Tajikistan,TJK,Asia,Central Asia,10499000.0
Tajikistan,2100.087777777778,4.996,Tajikistan,TJK,Asia,Central Asia,10499000.0
Tajikistan,2100.087777777778,4.786,Tajikistan,TJK,Asia,Central Asia,10499000.0
Tajikistan,2100.087777777778,4.38,Tajikistan,TJK,Asia,Central Asia,10499000.0
Tajikistan,2100.087777777778,4.614,Tajikistan,TJK,Asia,Central Asia,10499000.0
Tanzania,2056.77,3.902,Tanzania,TZA,Africa,Eastern Africa,68153004.0
Tanzania,2056.77,3.8,Tanzania,TZA,Africa,Eastern Africa,68153004.0
Tanzania,2056.77,3.781,Tanzania,TZA,Africa,Eastern Africa,68153004.0
Tanzania,2056.77,3.694,Tanzania,TZA,Africa,Eastern Africa,68153004.0
Tanzania,2056.77,3.702,Tanzania,TZA,Africa,Eastern Africa,68153004.0
Tanzania,2056.77,3.623,Tanzania,TZA,Africa,Eastern Africa,68153004.0
Tanzania,2056.77,3.476,Tanzania,TZA,Africa,Eastern Africa,68153004.0
Tanzania,2056.77,3.231,Tanzania,TZA,Africa,Eastern Africa,68153004.0
Tanzania,2056.77,3.303,Tanzania,TZA,Africa,Eastern Africa,68153004.0
Tanzania,2056.77,3.349,Tanzania,TZA,Africa,Eastern Africa,68153004.0
Tanzania,2056.77,3.666,Tanzania,TZA,Africa,Eastern Africa,68153004.0
Tanzania,2056.77,3.781,Tanzania,TZA,Africa,Eastern Africa,68153004.0
Tanzania,2056.77,3.77,Tanzania,TZA,Africa,Eastern Africa,68153004.0
Tanzania,2056.77,3.8,Tanzania,TZA,Africa,Eastern Africa,68153004.0
Thailand,2181.6677777777777,6.296,Thailand,THA,Asia,South-Eastern Asia,65859640.0
Thailand,2181.6677777777777,6.222,Thailand,THA,Asia,South-Eastern Asia,65859640.0
Thailand,2181.6677777777777,5.976,Thailand,THA,Asia,South-Eastern Asia,65859640.0
Thailand,2181.6677777777777,5.843,Thailand,THA,Asia,South-Eastern Asia,65859640.0
Thailand,2181.6677777777777,5.891,Thailand,THA,Asia,South-Eastern Asia,65859640.0
Thailand,2181.6677777777777,5.985,Thailand,THA,Asia,South-Eastern Asia,65859640.0
Thailand,2181.6677777777777,5.999,Thailand,THA,Asia,South-Eastern Asia,65859640.0
Thailand,2181.6677777777777,6.008,Thailand,THA,Asia,South-Eastern Asia,65859640.0
Thailand,2181.6677777777777,6.072,Thailand,THA,Asia,South-Eastern Asia,65859640.0
Thailand,2181.6677777777777,6.424,Thailand,THA,Asia,South-Eastern Asia,65859640.0
Thailand,2181.6677777777777,6.474,Thailand,THA,Asia,South-Eastern Asia,65859640.0
Thailand,2181.6677777777777,6.455,Thailand,THA,Asia,South-Eastern Asia,65859640.0
Thailand,2181.6677777777777,6.371,Thailand,THA,Asia,South-Eastern Asia,65859640.0
Thailand,2181.6677777777777,5.804,Thailand,THA,Asia,South-Eastern Asia,65859640.0
Trinidad and Tobago,1610.1266666666666,5.905,Trinidad and Tobago,TTO,Americas,Caribbean,1367764.0
Trinidad and Tobago,1610.1266666666666,5.905,Trinidad and Tobago,TTO,Americas,Caribbean,1367764.0
Trinidad and Tobago,1610.1266666666666,6.192,Trinidad and Tobago,TTO,Americas,Caribbean,1367764.0
Trinidad and Tobago,1610.1266666666666,6.192,Trinidad and Tobago,TTO,Americas,Caribbean,1367764.0
Trinidad and Tobago,1610.1266666666666,6.192,Trinidad and Tobago,TTO,Americas,Caribbean,1367764.0
Trinidad and Tobago,1610.1266666666666,6.168,Trinidad and Tobago,TTO,Americas,Caribbean,1367764.0
Trinidad and Tobago,1610.1266666666666,6.168,Trinidad and Tobago,TTO,Americas,Caribbean,1367764.0
Trinidad and Tobago,1610.1266666666666,6.168,Trinidad and Tobago,TTO,Americas,Caribbean,1367764.0
Trinidad and Tobago,1610.1266666666666,6.519,Trinidad and Tobago,TTO,Americas,Caribbean,1367764.0
Trinidad and Tobago,1610.1266666666666,6.263,Trinidad and Tobago,TTO,Americas,Caribbean,1367764.0
Tunisia,2297.068888888889,4.798,Tunisia,TUN,Africa,Northern Africa,11972169.0
Tunisia,2297.068888888889,4.552,Tunisia,TUN,Africa,Northern Africa,11972169.0
Tunisia,2297.068888888889,4.422,Tunisia,TUN,Africa,Northern Africa,11972169.0
Tunisia,2297.068888888889,4.497,Tunisia,TUN,Africa,Northern Africa,11972169.0
Tunisia,2297.068888888889,4.516,Tunisia,TUN,Africa,Northern Africa,11972169.0
Tunisia,2297.068888888889,4.596,Tunisia,TUN,Africa,Northern Africa,11972169.0
Tunisia,2297.068888888889,4.392,Tunisia,TUN,Africa,Northern Africa,11972169.0
Tunisia,2297.068888888889,4.461,Tunisia,TUN,Africa,Northern Africa,11972169.0
Tunisia,2297.068888888889,4.592,Tunisia,TUN,Africa,Northern Africa,11972169.0
Tunisia,2297.068888888889,4.805,Tunisia,TUN,Africa,Northern Africa,11972169.0
Tunisia,2297.068888888889,5.045,Tunisia,TUN,Africa,Northern Africa,11972169.0
Tunisia,2297.068888888889,4.739,Tunisia,TUN,Africa,Northern Africa,11972169.0
Tunisia,2297.068888888889,4.826,Tunisia,TUN,Africa,Northern Africa,11972169.0
Tunisia,2297.068888888889,5.141,Tunisia,TUN,Africa,Northern Africa,11972169.0
Turkmenistan,2172.3888888888887,5.474,Turkmenistan,TKM,Asia,Central Asia,7057841.0
Turkmenistan,2172.3888888888887,5.066,Turkmenistan,TKM,Asia,Central Asia,7057841.0
Turkmenistan,2172.3888888888887,5.119,Turkmenistan,TKM,Asia,Central Asia,7057841.0
Turkmenistan,2172.3888888888887,5.247,Turkmenistan,TKM,Asia,Central Asia,7057841.0
Turkmenistan,2172.3888888888887,5.636,Turkmenistan,TKM,Asia,Central Asia,7057841.0
Turkmenistan,2172.3888888888887,5.822,Turkmenistan,TKM,Asia,Central Asia,7057841.0
Turkmenistan,2172.3888888888887,5.658,Turkmenistan,TKM,Asia,Central Asia,7057841.0
Turkmenistan,2172.3888888888887,5.548,Turkmenistan,TKM,Asia,Central Asia,7057841.0
Turkmenistan,2172.3888888888887,5.628,Turkmenistan,TKM,Asia,Central Asia,7057841.0
Turkmenistan,2172.3888888888887,6.568,Turkmenistan,TKM,Asia,Central Asia,7057841.0
Uganda,1795.6966666666667,4.491,Uganda,UGA,Africa,Eastern Africa,45905417.0
Uganda,1795.6966666666667,4.461,Uganda,UGA,Africa,Eastern Africa,45905417.0
Uganda,1795.6966666666667,4.372,Uganda,UGA,Africa,Eastern Africa,45905417.0
Uganda,1795.6966666666667,4.432,Uganda,UGA,Africa,Eastern Africa,45905417.0
Uganda,1795.6966666666667,4.603,Uganda,UGA,Africa,Eastern Africa,45905417.0
Uganda,1795.6966666666667,4.636,Uganda,UGA,Africa,Eastern Africa,45905417.0
Uganda,1795.6966666666667,4.432,Uganda,UGA,Africa,Eastern Africa,45905417.0
Uganda,1795.6966666666667,4.189,Uganda,UGA,Africa,Eastern Africa,45905417.0
Uganda,1795.6966666666667,4.161,Uganda,UGA,Africa,Eastern Africa,45905417.0
Uganda,1795.6966666666667,4.081,Uganda,UGA,Africa,Eastern Africa,45905417.0
Uganda,1795.6966666666667,3.739,Uganda,UGA,Africa,Eastern Africa,45905417.0
Uganda,1795.6966666666667,3.931,Uganda,UGA,Africa,Eastern Africa,45905417.0
Uganda,1795.6966666666667,4.443,Uganda,UGA,Africa,Eastern Africa,45905417.0
Uganda,1795.6966666666667,4.313,Uganda,UGA,Africa,Eastern Africa,45905417.0
Ukraine,2051.1666666666665,4.658,Ukraine,UKR,Europe,Eastern Europe,32862000.0
Ukraine,2051.1666666666665,4.68,Ukraine,UKR,Europe,Eastern Europe,32862000.0
Ukraine,2051.1666666666665,4.873,Ukraine,UKR,Europe,Eastern Europe,32862000.0
Ukraine,2051.1666666666665,5.071,Ukraine,UKR,Europe,Eastern Europe,32862000.0
Ukraine,2051.1666666666665,5.084,Ukraine,UKR,Europe,Eastern Europe,32862000.0
Ukraine,2051.1666666666665,4.875,Ukraine,UKR,Europe,Eastern Europe,32862000.0
Ukraine,2051.1666666666665,4.561,Ukraine,UKR,Europe,Eastern Europe,32862000.0
Ukraine,2051.1666666666665,4.332,Ukraine,UKR,Europe,Eastern Europe,32862000.0
Ukraine,2051.1666666666665,4.103,Ukraine,UKR,Europe,Eastern Europe,32862000.0
Ukraine,2051.1666666666665,4.096,Ukraine,UKR,Europe,Eastern Europe,32862000.0
Ukraine,2051.1666666666665,4.324,Ukraine,UKR,Europe,Eastern Europe,32862000.0
Ukraine,2051.1666666666665,4.681,Ukraine,UKR,Europe,Eastern Europe,32862000.0
Ukraine,2051.1666666666665,5.057,Ukraine,UKR,Europe,Eastern Europe,32862000.0
Ukraine,2051.1666666666665,5.089,Ukraine,UKR,Europe,Eastern Europe,32862000.0
United Arab Emirates,2642.645555555556,6.821,United Arab Emirates,ARE,Asia,Western Asia,11294243.0
United Arab Emirates,2642.645555555556,6.759,United Arab Emirates,ARE,Asia,Western Asia,11294243.0
United Arab Emirates,2642.645555555556,6.733,United Arab Emirates,ARE,Asia,Western Asia,11294243.0
United Arab Emirates,2642.645555555556,6.571,United Arab Emirates,ARE,Asia,Western Asia,11294243.0
United Arab Emirates,2642.645555555556,6.576,United Arab Emirates,ARE,Asia,Western Asia,11294243.0
United Arab Emirates,2642.645555555556,6.561,United Arab Emirates,ARE,Asia,Western Asia,11294243.0
United Arab Emirates,2642.645555555556,6.791,United Arab Emirates,ARE,Asia,Western Asia,11294243.0
United Arab Emirates,2642.645555555556,6.825,United Arab Emirates,ARE,Asia,Western Asia,11294243.0
United Arab Emirates,2642.645555555556,6.774,United Arab Emirates,ARE,Asia,Western Asia,11294243.0
United Arab Emirates,2642.645555555556,6.648,United Arab Emirates,ARE,Asia,Western Asia,11294243.0
United Arab Emirates,2642.645555555556,6.573,United Arab Emirates,ARE,Asia,Western Asia,11294243.0
United Arab Emirates,2642.645555555556,6.901,United Arab Emirates,ARE,Asia,Western Asia,11294243.0
United Arab Emirates,2642.645555555556,7.144,United Arab Emirates,ARE,Asia,Western Asia,11294243.0
United Arab Emirates,2642.645555555556,6.977,United Arab Emirates,ARE,Asia,Western Asia,11294243.0
United Kingdom,1515.7155555555555,6.694,United Kingdom,GBR,Europe,Northern Europe,69281437.0
United Kingdom,1515.7155555555555,6.728,United Kingdom,GBR,Europe,Northern Europe,69281437.0
United Kingdom,1515.7155555555555,6.749,United Kingdom,GBR,Europe,Northern Europe,69281437.0
United Kingdom,1515.7155555555555,6.796,United Kingdom,GBR,Europe,Northern Europe,69281437.0
United Kingdom,1515.7155555555555,6.943,United Kingdom,GBR,Europe,Northern Europe,69281437.0
United Kingdom,1515.7155555555555,7.064,United Kingdom,GBR,Europe,Northern Europe,69281437.0
United Kingdom,1515.7155555555555,7.165,United Kingdom,GBR,Europe,Northern Europe,69281437.0
United Kingdom,1515.7155555555555,7.054,United Kingdom,GBR,Europe,Northern Europe,69281437.0
United Kingdom,1515.7155555555555,6.814,United Kingdom,GBR,Europe,Northern Europe,69281437.0
United Kingdom,1515.7155555555555,6.714,United Kingdom,GBR,Europe,Northern Europe,69281437.0
United Kingdom,1515.7155555555555,6.725,United Kingdom,GBR,Europe,Northern Europe,69281437.0
United Kingdom,1515.7155555555555,6.867,United Kingdom,GBR,Europe,Northern Europe,69281437.0
United Kingdom,1515.7155555555555,6.883,United Kingdom,GBR,Europe,Northern Europe,69281437.0
United Kingdom,1515.7155555555555,6.936,United Kingdom,GBR,Europe,Northern Europe,69281437.0
United States,1794.7544444444445,6.816,United States,USA,Americas,North America,340110988.0
United States,1794.7544444444445,6.724,United States,USA,Americas,North America,340110988.0
United States,1794.7544444444445,6.725,United States,USA,Americas,North America,340110988.0
United States,1794.7544444444445,6.894,United States,USA,Americas,North America,340110988.0
United States,1794.7544444444445,6.977,United States,USA,Americas,North America,340110988.0
United States,1794.7544444444445,6.951,United States,USA,Americas,North America,340110988.0
United States,1794.7544444444445,6.94,United States,USA,Americas,North America,340110988.0
United States,1794.7544444444445,6.892,United States,USA,Americas,North America,340110988.0
United States,1794.7544444444445,6.886,United States,USA,Americas,North America,340110988.0
United States,1794.7544444444445,6.993,United States,USA,Americas,North America,340110988.0
United States,1794.7544444444445,7.104,United States,USA,Americas,North America,340110988.0
United States,1794.7544444444445,7.119,United States,USA,Americas,North America,340110988.0
United States,1794.7544444444445,7.082,United States,USA,Americas,North America,340110988.0
United States,1794.7544444444445,7.27,United States,USA,Americas,North America,340110988.0
Uruguay,1520.8877777777777,6.635,Uruguay,URY,Americas,South America,3499451.0
Uruguay,1520.8877777777777,6.661,Uruguay,URY,Americas,South America,3499451.0
Uruguay,1520.8877777777777,6.611,Uruguay,URY,Americas,South America,3499451.0
Uruguay,1520.8877777777777,6.494,Uruguay,URY,Americas,South America,3499451.0
Uruguay,1520.8877777777777,6.474,Uruguay,URY,Americas,South America,3499451.0
Uruguay,1520.8877777777777,6.431,Uruguay,URY,Americas,South America,3499451.0
Uruguay,1520.8877777777777,6.44,Uruguay,URY,Americas,South America,3499451.0
Uruguay,1520.8877777777777,6.293,Uruguay,URY,Americas,South America,3499451.0
Uruguay,1520.8877777777777,6.379,Uruguay,URY,Americas,South America,3499451.0
Uruguay,1520.8877777777777,6.454,Uruguay,URY,Americas,South America,3499451.0
Uruguay,1520.8877777777777,6.545,Uruguay,URY,Americas,South America,3499451.0
Uruguay,1520.8877777777777,6.485,Uruguay,URY,Americas,South America,3499451.0
Uruguay,1520.8877777777777,6.355,Uruguay,URY,Americas,South America,3499451.0
Uruguay,1520.8877777777777,5.898,Uruguay,URY,Americas,South America,3499451.0
Uzbekistan,2104.438888888889,6.283,Uzbekistan,UZB,Asia,Central Asia,37859698.0
Uzbekistan,2104.438888888889,6.193,Uzbekistan,UZB,Asia,Central Asia,37859698.0
Uzbekistan,2104.438888888889,6.195,Uzbekistan,UZB,Asia,Central Asia,37859698.0
Uzbekistan,2104.438888888889,6.014,Uzbekistan,UZB,Asia,Central Asia,37859698.0
Uzbekistan,2104.438888888889,6.063,Uzbekistan,UZB,Asia,Central Asia,37859698.0
Uzbekistan,2104.438888888889,6.179,Uzbekistan,UZB,Asia,Central Asia,37859698.0
Uzbekistan,2104.438888888889,6.258,Uzbekistan,UZB,Asia,Central Asia,37859698.0
Uzbekistan,2104.438888888889,6.174,Uzbekistan,UZB,Asia,Central Asia,37859698.0
Uzbekistan,2104.438888888889,6.096,Uzbekistan,UZB,Asia,Central Asia,37859698.0
Uzbekistan,2104.438888888889,5.971,Uzbekistan,UZB,Asia,Central Asia,37859698.0
Uzbekistan,2104.438888888889,5.987,Uzbekistan,UZB,Asia,Central Asia,37859698.0
Uzbekistan,2104.438888888889,6.003,Uzbekistan,UZB,Asia,Central Asia,37859698.0
Uzbekistan,2104.438888888889,5.623,Uzbekistan,UZB,Asia,Central Asia,37859698.0
Uzbekistan,2104.438888888889,5.225,Uzbekistan,UZB,Asia,Central Asia,37859698.0
Yemen,1519.5088888888888,3.532,Yemen,YEM,Asia,Western Asia,32684503.0
Yemen,1519.5088888888888,3.561,Yemen,YEM,Asia,Western Asia,32684503.0
Yemen,1519.5088888888888,3.561,Yemen,YEM,Asia,Western Asia,32684503.0
Yemen,1519.5088888888888,4.197,Yemen,YEM,Asia,Western Asia,32684503.0
Yemen,1519.5088888888888,3.658,Yemen,YEM,Asia,Western Asia,32684503.0
Yemen,1519.5088888888888,3.527,Yemen,YEM,Asia,Western Asia,32684503.0
Yemen,1519.5088888888888,3.38,Yemen,YEM,Asia,Western Asia,32684503.0
Yemen,1519.5088888888888,3.355,Yemen,YEM,Asia,Western Asia,32684503.0
Yemen,1519.5088888888888,3.593,Yemen,YEM,Asia,Western Asia,32684503.0
Yemen,1519.5088888888888,3.724,Yemen,YEM,Asia,Western Asia,32684503.0
Yemen,1519.5088888888888,4.077,Yemen,YEM,Asia,Western Asia,32684503.0
Yemen,1519.5088888888888,4.054,Yemen,YEM,Asia,Western Asia,32684503.0
Yemen,1519.5088888888888,4.454,Yemen,YEM,Asia,Western Asia,32684503.0
Zambia,2072.8088888888888,4.106,Zambia,ZMB,Africa,Eastern Africa,19693423.0
Zambia,2072.8088888888888,3.912,Zambia,ZMB,Africa,Eastern Africa,19693423.0
Zambia,2072.8088888888888,3.502,Zambia,ZMB,Africa,Eastern Africa,19693423.0
Zambia,2072.8088888888888,3.982,Zambia,ZMB,Africa,Eastern Africa,19693423.0
Zambia,2072.8088888888888,3.76,Zambia,ZMB,Africa,Eastern Africa,19693423.0
Zambia,2072.8088888888888,4.073,Zambia,ZMB,Africa,Eastern Africa,19693423.0
Zambia,2072.8088888888888,3.759,Zambia,ZMB,Africa,Eastern Africa,19693423.0
Zambia,2072.8088888888888,4.107,Zambia,ZMB,Africa,Eastern Africa,19693423.0
Zambia,2072.8088888888888,4.377,Zambia,ZMB,Africa,Eastern Africa,19693423.0
Zambia,2072.8088888888888,4.514,Zambia,ZMB,Africa,Eastern Africa,19693423.0
Zambia,2072.8088888888888,4.795,Zambia,ZMB,Africa,Eastern Africa,19693423.0
Zambia,2072.8088888888888,5.129,Zambia,ZMB,Africa,Eastern Africa,19693423.0
Zambia,2072.8088888888888,5.006,Zambia,ZMB,Africa,Eastern Africa,19693423.0
Zambia,2072.8088888888888,4.705,Zambia,ZMB,Africa,Eastern Africa,19693423.0
Zimbabwe,1983.2955555555554,3.346,Zimbabwe,ZWE,Africa,Southern Africa,17073087.0
Zimbabwe,1983.2955555555554,3.396,Zimbabwe,ZWE,Africa,Southern Africa,17073087.0
Zimbabwe,1983.2955555555554,3.341,Zimbabwe,ZWE,Africa,Southern Africa,17073087.0
Zimbabwe,1983.2955555555554,3.204,Zimbabwe,ZWE,Africa,Southern Africa,17073087.0
Zimbabwe,1983.2955555555554,2.995,Zimbabwe,ZWE,Africa,Southern Africa,17073087.0
Zimbabwe,1983.2955555555554,3.145,Zimbabwe,ZWE,Africa,Southern Africa,17073087.0
Zimbabwe,1983.2955555555554,3.299,Zimbabwe,ZWE,Africa,Southern Africa,17073087.0
Zimbabwe,1983.2955555555554,3.663,Zimbabwe,ZWE,Africa,Southern Africa,17073087.0
Zimbabwe,1983.2955555555554,3.692,Zimbabwe,ZWE,Africa,Southern Africa,17073087.0
Zimbabwe,1983.2955555555554,3.875,Zimbabwe,ZWE,Africa,Southern Africa,17073087.0
Zimbabwe,1983.2955555555554,4.193,Zimbabwe,ZWE,Africa,Southern Africa,17073087.0
Zimbabwe,1983.2955555555554,4.61,Zimbabwe,ZWE,Africa,Southern Africa,17073087.0
Zimbabwe,1983.2955555555554,4.827,Zimbabwe,ZWE,Africa,Southern Africa,17073087.0
Zimbabwe,1983.2955555555554,3.978,Zimbabwe,ZWE,Africa,Southern Africa,17073087.0
